,absorption/nm,emission/nm,plqy,e/m-1cm-1,smiles,solvent,reference(doi),source,tag_name
32750,637.0,713.0,0.003,,COc1ccc(/C=C/c2cc3n(c2)[B-](F)(F)[N+]2=CC(/C=C/c4ccc([N+](=O)[O-])cc4)=CC2=C3c2c(C)cc(C)cc2C)cc1,CC#N,10.1002/adsc.201801338,PubMed,BODIPY
52373,402.0,458.5,0.49,19010.8,OC[C@H]1O[C@@H](OCCn2cc(CNC3=C4C=CC=[N+]4[B-](F)(F)n4cccc43)nn2)[C@H](O)[C@@H](O)[C@H]1O,CC(C)=O,10.1002/ejoc.201402767,"DYES,PubMed",Cyanine
45848,520.0,599.0,,,N#CSc1cc2n(c1N1CCOCC1)[B-](F)(F)N1C(=C2c2ccccc2)C=CC1=[N+]1CCOCC1,CCCCCC,10.1016/j.dyepig.2018.01.043,Deep4Chem,BODIPY
7720,435.0,595.0,,,CC1(C)c2ccccc2-c2ccc(-n3c4ccccc4c4cc(-c5ccc(-c6ccc(C=C(C#N)C(=O)O)s6)s5)ccc43)cc21,CCO,10.1016/j.tet.2006.12.082,DSSCDB,Carbazole
7494,534.0,588.0,0.01,,CC1(C)OC(=C(C#N)C#N)C(C#N)=C1/C=C/c1ccc(N(c2ccccc2)c2ccccc2)cc1,C1CCCCC1,10.1021/acs.joc.9b01120,ChemFluo,Triphenylamine
5142,390.0,423.0,,,CC(C)(C)c1ccc(-c2nnc(-c3ccc4ccc5cccc6ccc3c4c56)o2)cc1,CC#N,10.1021/acs.joc.5b02423,Deep4Chem,PAHs
50492,321.0,402.0,0.029999999,,O=Cc1ccc2c(c1)c1ccccc1n2-c1cc2ccccc2c2ccccc12,ClCCl,10.1021/jo9002757,Deep4Chem,Carbazole
19761,403.0,439.0,0.829,53027.4,CCN(CC)c1ccc2c(c1)oc(=O)c1c(C)nc3c(cnn3-c3ccccc3)c12,ClCCl,10.1021/jo3002722,"Deep4Chem,SMFluo",Coumarin
26029,479.0,532.0,0.008,96629.0,CN(c1ccccc1)c1ccc(/C=C2\C(=O)c3ccccc3S2(=O)=O)cc1,ClC(Cl)Cl,10.1016/j.saa.2018.05.101,Deep4Chem,5p6
31868,535.0,570.0,,,COc1ccc(-c2c3ccc(=[NH2+])cc-3oc3cc(N4CCCCC4)ccc23)cc1,O,10.1021/ja068230m,ChemFluo,Benz
47734,339.0,404.0,,,O=C(/C=C1\C(O)=Nc2ccccc21)c1ccc(Cl)cc1,CC(C)O,10.1016/j.molstruc.2011.12.043,Deep4Chem,5p6
38155,558.0,587.0,0.05,,Cc1cc(C)c(/C=C/c2cc(C)c3n2[B-](F)(F)[N+]2=CC=CC2=C3)c(C)c1,CS(C)=O,"10.1039/C0CC04495D,10.1002/minf.201000089",PubMed,BODIPY
25009,318.0,496.0,0.0319,38300.0,CN(C)c1ccc(C(=O)Nc2cccc(Cl)c2)cc1,CC#N,10.1021/jp026369n,Deep4Chem,6n6
7829,361.0,550.0,,,CC1(C)c2ccccc2N(c2ccc(-c3nn4c([o+]3)-c3ccccc3O[B-]4(F)F)cc2)c2ccccc21,CCO,10.1021/acsami.9b07511,Deep4Chem,Triphenylamine
31115,366.0,437.0,0.090000004,,COc1cc(OC)cc(-c2ccc(-c3ccc(C#N)s3)s2)c1,C1COCCO1,10.1016/j.molliq.2019.04.133,Deep4Chem,5n6
45006,472.0,640.0,,,N#C/C(=C\c1cc2sc3cc(/C=C/c4ccc(N(c5ccccc5)c5ccccc5)cc4)sc3c2s1)C(=O)O,ClCCl,10.1021/jp800953s,"DSSCDB,Dye aggregation",Triphenylamine
34242,421.0,517.0,,,COc1ccc2c(=O)c3c([nH]c2c1)-c1ccccc1NC3(C)C,CCCO,10.1021/acs.orglett.5b02680,Deep4Chem,6p6
49116,373.0,430.0,0.115999997,35054.0,O=C1/C(=C\c2ccc3oc4ccccc4c3c2)S(=O)(=O)c2ccccc21,Cc1ccccc1,10.1016/j.saa.2018.05.101,Deep4Chem,5p6
54976,365.0,422.0,,,c1ccc2c3c(ccc2c1)C1(c2cc(-c4ccc5ccc6cccc7ccc4c5c67)ccc2-c2ccc(-c4ccc5ccc6cccc7ccc4c5c67)cc21)c1ccc2ccccc2c1O3,ClC(Cl)Cl,10.1021/ol900978x,Deep4Chem,PAHs
3912,358.0,506.0,0.430000007,4786.0,CC(=O)c1ccc(-c2cccc3ncc(-c4ccccc4)n23)cc1,ClCCl,10.1021/acs.joc.7b00358,Deep4Chem,5p6
18318,637.0,659.0,0.270000011,,CCCN1C(=CC=CC=CC2=[N+](CCC)c3ccccc3C2(C)C)C(C)(C)c2ccccc21,CO,10.1016/j.dyepig.2013.12.021,Deep4Chem,Cyanine
12969,366.0,447.0,0.540000021,,CCCCCCC(CCCCCC)N1C(=O)c2cccc3c(-c4ccc(C#N)cc4)ccc(c23)C1=O,ClC(Cl)Cl,10.1039/c6tc04453k,Deep4Chem,Naphthalimide
46468,264.0,335.0,0.0052,,N#Cc1ccc(N)cc1,OCC(F)(F)F,10.1016/j.cplett.2006.03.073,Deep4Chem,Benz
32346,379.0,447.0,0.001,17300.0,COc1ccc(-c2csc(/C(C#N)=C\Nc3ccc(C#N)cc3)n2)cc1,ClCCl,10.1016/j.dyepig.2019.02.051,Deep4Chem,5n6
37437,528.0,613.0,,,Cc1c2oc3c(C)c(N)cc(C(O)=NC4OC(=O)C(C(C)C)N(C)C(=O)CN(C)C(=O)C5CCCN5C(=O)C(C(C)C)N=C4O)c3nc-2c(C(O)=NC2OC(=O)C(C(C)C)N(C)C(=O)CN(C)C(=O)C3CCCN3C(=O)C(C(C)C)N=C2O)c(N)c1=O,Cc1ccccc1,10.1021/jp011168p,Deep4Chem,Benz
30187,359.0,387.0,0.005,29500.0,COc1cc(Br)cc2cc(-c3cc4cc(Br)cc(OC)c4oc3=O)oc12,CS(C)=O,10.1021/acs.orglett.7b00069,Deep4Chem,Coumarin
27880,401.0,478.0,0.1105,6000.0,COC(=O)c1[nH]c(-c2ccccc2)c2nnc3ccsc3c12,ClCCl,10.1021/acs.joc.6b01662,Deep4Chem,5n6
24083,509.0,588.0,0.001,,CN(C)c1ccc(-c2c(/C=C3/C=Cc4ccccc4N3C)c(=O)c2=O)cc1,ClCCl,10.1016/j.dyepig.2018.10.064,Deep4Chem,SquaricAcid
5416,378.0,458.0,0.200000003,,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1cc(N2c3ccccc3C(c3ccccc3)(c3ccccc3)c3ccccc32)cc(-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)c1C#N,Cc1ccccc1,10.1021/acsami.9b07820,Deep4Chem,Carbazole
4120,502.0,549.0,0.039000001,,CC(C)(C)C1=C2C=CC=[N+]2[B-](F)(F)n2cccc21,CC#N,10.1039/C5RA17419H,PubMed,BODIPY
46483,352.0,428.0,0.219999999,,N#Cc1ccc(N2c3ccccc3C(c3ccccc3)(c3ccccc3)c3ccccc32)cc1,Cc1ccccc1,10.1246/cl.160814,Deep4Chem,Triphenylamine
35658,443.0,477.0,0.370000005,,COc1nc(Cl)nc(Nc2ccc3c4cccc5cccc(c6cccc2c63)c54)n1,CCCCOCCCC,10.1016/j.dyepig.2008.12.009,Deep4Chem,PAHs
16957,726.0,749.0,0.05,,CCCCN(CCCC)c1ccc(C2=C([O-])C(=C3C=CC(=[N+](C)C)C=C3)C2=O)c2cc3ccccc3cc12,CCO,10.1021/acs.jcim.1c01449,SMFluo,SquaricAcid
497,366.0,490.0,0.850000024,28300.0,C#CCN(C)c1ccc2c(c1)C(C)(C)c1cc(C(C)=O)ccc1-2,CS(C)=O,10.1039/C6SC02548J,ChemFluo,6n6
43830,472.0,520.0,0.99000001,28400.0,F[B-]1(F)n2c(c3cccc4cccc2c43)=Nc2cccc[n+]21,Cc1ccccc1,10.1021/ol503379c,Deep4Chem,BODIPY
10972,520.2,531.8,0.78,77357.1,CCC1=C(C)C2=C(CCCCCOC(C)=O)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1C,CCO,10.1021/jp0209897,"DYES,PubMed",BODIPY
33137,345.0,378.0,,,COc1ccc(C(=O)/C=C2\C(O)=Nc3ccccc32)cc1,CC(C)O,10.1016/j.molstruc.2011.12.043,Deep4Chem,5p6
17195,399.0,538.0,,,CCCCN1c2ccc(-c3ccc(-c4ccc(/C=C(/C#N)C(=O)O)cc4)s3)cc2Sc2cc(-c3nc4ccccc4n3-c3ccccc3)ccc21,C1CCOC1,10.1039/C4RA09300C,DSSCDB,Acridines
20354,628.0,644.0,,,CCN1C(=CC2=C([O-])C(=CC3=[N+](CC)c4ccccc4C3(C)C)C2=O)C(C)(C)c2ccccc21,CO,10.1016/0003-2670(93)80128-8,Deep4Chem,SquaricAcid
50939,468.0,616.0,0.370000005,,O=[N+]([O-])c1ccc(-c2sc(N(c3ccccc3)c3ccccc3)nc2-c2ccc3ccccc3c2)s1,C1CCOC1,10.1021/acs.joc.7b02978,ChemFluo,PAHs
7643,391.0,532.0,0.540000021,,CC1(C)c2cc(C=O)ccc2-c2ccc(N3CCCC3)cc21,CC#N,10.1002/chem.201600581,ChemFluo,6n6
6666,423.0,512.0,,,CC(O)=Nc1ccc(S(=O)(=O)O)c(/N=N/c2c(O)c3ccccc3n(C)c2=O)c1,CO,10.1016/j.dyepig.2019.04.028,Deep4Chem,Coumarin
50928,467.0,671.0,0.0,,O=[N+]([O-])c1ccc(-c2sc(N(c3ccccc3)c3ccccc3)nc2-c2ccc(-c3ccccc3)cc2)s1,CC#N,10.1021/acs.joc.7b02978,ChemFluo,5n6
45231,448.0,554.0,0.280000001,,N#C/C(=C\c1ccc(N(c2ccccc2)c2ccc(/C=C(\C#N)c3ccc(C#N)cc3)cc2)cc1)c1ccc(C#N)cc1,C1CCOC1,10.1002/ajoc.201500488,ChemFluo,Triphenylamine
43967,578.0,607.0,0.620000005,,F[B-]1(F)n2c(ccc2-c2ccccc2)C(c2c(Cl)ncnc2-c2ccccc2)=C2C=CC(c3ccccc3)=[N+]21,C1CCOC1,10.1002/ejoc.200900722,PubMed,BODIPY
44230,457.0,497.0,0.899999976,,F[B-]1(F)n2cccc2C(Oc2ccccc2)=C2C=CC=[N+]21,C1COCCO1,10.1021/jp412132y,PubMed,BODIPY
21398,338.0,454.0,0.50999999,28184.0,CCOC(=O)CN(CC(=O)OCC)c1ccc(-c2cc(-c3cccnc3)nc(-c3cccnc3)c2)cc1,CS(C)=O,10.1016/j.saa.2017.07.057,Deep4Chem,6n6
20384,633.0,794.0,0.02,,CCN1C(=CC=C2C=C(C)C=C(C=Cc3sc4ccccc4[n+]3CC)C2=O)Sc2ccccc21,CO,10.1021/acs.jcim.1c01449,SMFluo,Cyanine
28285,404.0,501.0,0.002,34700.0,COC(=O)c1ccc(/C=C2\C=C(c3ccc(C#N)cc3)OC2=O)cc1,C1COCCO1,10.1016/j.tetlet.2004.06.072,Deep4Chem,6n6
53406,424.0,467.0,0.430000007,,[NH3+]Cc1ccc2c(c1)c1cccc3cnc2n31,CO,10.1021/acs.joc.6b02928,ChemFluo,5p6
13995,583.0,605.0,0.99000001,57544.0,CCCCCCCCCCC[N+]1=CC=CC1=c1c2ccccc2c2n1[B-](F)(F)n1c(C)cc(C)c1C=2,CCCCCC,10.1021/acs.joc.6b00414,Deep4Chem,BODIPY
35771,517.5,571.5,0.519999981,,CSC1=C2C=CC(c3ccc([N+](=O)[O-])cc3)=[N+]2[B-](F)(F)n2cccc21,CC#N,10.1016/j.dyepig.2017.08.014,PubMed,BODIPY
16918,462.0,650.0,,45600.0,CCCCN(CCCC)c1ccc(/C=C/c2ccc3nc(-c4ccccc4)c(/C=C/c4ccc(N(C)C)cc4)nc3c2)cc1,CC#N,10.1016/j.dyepig.2019.107580,Deep4Chem,6p6
42265,403.0,526.0,0.519999981,24700.0,Cc1nc2ccc(/C=C/c3ccc(N(C)C)cc3)cc2nc1-c1ccccc1,C1COCCO1,10.1016/j.dyepig.2019.107580,Deep4Chem,6p6
20680,336.0,464.0,0.75,6900.0,CCN1c2ccc(-c3cc(C(F)(F)F)n[nH]3)cc2Sc2cc(-c3cc(C(F)(F)F)n[nH]3)ccc21,CN(C)C=O,10.1016/j.dyepig.2009.04.006,Deep4Chem,Acridines
13320,393.0,545.0,,,CCCCCCCCC1(CCCCCCCC)c2cc(C#Cc3ccc(N(c4ccccc4)c4ccccc4)cc3)ccc2-c2ccc(C=C(C#N)C(=O)O)cc21,C1CCOC1,10.1016/j.solmat.2013.10.035,DSSCDB,Triphenylamine
31165,627.0,668.0,0.2,57544.0,COc1cc(OC)cc(C2=C3C(C)=C(I)C(C)=[N+]3[B-](F)(F)n3c(/C=C/c4c[nH]c5ccccc45)c(I)c(C)c32)c1,C1CCOC1,10.1016/j.jphotobiol.2015.02.006,"Deep4Chem,PubMed",BODIPY
29870,376.0,426.0,,9570.0,COc1c2ccccc2c(-c2ccccc2)c2ccccc12,ClC(Cl)(Cl)Cl,10.1016/j.jphotochem.2004.01.020,Deep4Chem,PAHs
32188,374.0,476.0,0.239999995,,COc1ccc(-c2ccc(-c3ccc(C#N)s3)s2)cc1,CO,10.1016/j.molliq.2019.04.133,Deep4Chem,5n6
37051,656.0,698.0,0.17,61023.9,C[n+]1ccccc1C1=C2C(c3cccs3)=CC(c3ccccc3)=[N+]2[B-](F)(F)n2c(-c3ccccc3)cc(-c3cccs3)c21,O,10.1039/C3CC46143B,"DYES,PubMed",BODIPY
25071,558.0,748.0,0.01,25000.0,CN(C)c1ccc(C2=C3C=C(c4ccc(C=C(C#N)C#N)cc4)S[C@]34c3ccccc3[C@H]2c2ccccc24)cc1,ClCCl,10.1021/acs.joc.5b02189,Deep4Chem,Acridines
35399,352.0,488.0,,31200.0,COc1cccc2cc(-c3cc4cccc(OC)c4oc3=O)oc12,CC#N,10.1021/acs.orglett.7b00069,Deep4Chem,Coumarin
45691,509.0,618.0,0.189999998,36532.0,N#CC(C#N)=Cc1ccc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)o1,ClC(Cl)Cl,10.1016/j.jphotochem.2012.10.002,Deep4Chem,Triphenylamine
42295,377.0,481.0,0.600000024,,Cc1nn(-c2ccccc2)c(C2=NN(c3ccc(Br)cc3)[C@@H](c3ccccc3)[C@@H]2c2ccccc2)c1C#N,C1COCCO1,10.1016/j.jlumin.2010.07.004,Deep4Chem,5n6
29889,704.0,718.0,0.109999999,13500.0,COc1c2ccccc2c(OC)c2c(C#Cc3ccccc3)c3cc4ccccc4cc3c(C#Cc3ccccc3)c12,ClCCl,10.1021/jo0710331,Deep4Chem,PAHs
34750,424.0,544.0,0.75,69700.0,COc1ccc2cc(/C=C/c3nc(/C=C/c4ccc(N(c5ccccc5)c5ccccc5)cc4)cc(/C=C/c4ccc(N(c5ccccc5)c5ccccc5)cc4)n3)ccc2c1,ClCCl,10.1021/acs.joc.8b01653,Deep4Chem,Triphenylamine
20269,525.0,555.0,,,CCN(CCCN(C)C)c1ccc2c(-c3ccc(F)c(C)c3)c3ccc(=[NH2+])cc-3oc2c1,O,10.1021/ja068230m,ChemFluo,Benz
32141,332.0,391.0,0.389999986,,COc1ccc(-c2cc3c4c(c2)CCc2cc(-c5ccc(OC)cc5)cc(c2-4)CC3)cc1,ClC(Cl)Cl,10.1016/j.jphotochem.2013.07.018,Deep4Chem,6n6
10776,423.0,500.0,1.0,17600.0,CCC1=C(C)C(=O)n2c1cc1c(CCC(=O)O)c(C)c(C)n1c2=O,ClC(Cl)Cl,10.1021/jo0110505,Deep4Chem,Benz
18249,398.0,474.0,0.050000001,,CCCCn1cc(/C=C/c2cc(=O)oc3cc(C)ccc23)c2ccccc21,ClC(Cl)Cl,10.1016/j.dyepig.2015.04.018,Deep4Chem,Coumarin
36596,522.0,569.0,0.063000001,,C[O+]=C1C=CC(=C2c3ccc(-n4ccccc4=O)n3[B-](F)(F)n3c2ccc3-n2ccccc2=O)C=C1,Cc1ccccc1,10.1002/ejoc.200901460,PubMed,BODIPY
53962,425.0,600.0,0.01,3100.0,c1ccc(-c2ccccc2-[n+]2nc3ccccc3c3ccccc32)cc1,ClCCl,10.1021/acs.orglett.8b04072,ChemFluo,6n6
8960,495.0,516.0,0.99000001,,CC1=CC(C)=[N+]2C1=C(C)c1c(C)c(SC#N)c(C)n1[B-]2(F)F,Cc1ccccc1,10.1039/C5OB00499C,PubMed,BODIPY
36385,720.0,748.0,0.059999999,27800.0,C[N+]1=C(C=CC2=C3Oc4c(cc(F)c(N5CCCC5CO)c4F)C=C3CCC2)C(C)(C)c2ccccc21,ClC(Cl)Cl,10.1039/c9ob00568d,ChemFluo,Coumarin
43653,419.0,510.0,0.699999988,,F[B-]1(F)OC(c2ccc3ccccc3c2)=CC(c2ccc3ccccc3c2)=[O+]1,CC#N,10.1016/0047-2670(86)87007-1,Deep4Chem,PAHs
48567,382.0,394.0,0.629999995,,O=C(O)c1ccc2ccc3cccc4ccc1c2c34,ClCCl,10.1016/j.tet.2012.05.072,Deep4Chem,PAHs
4857,568.0,713.0,,,CC(C)(C)c1cc(CN2C(=O)/C(=c3\s/c(=C/c4ccc(-c5ccc6c(c5)C5CCCC5N6c5ccc(C=C(c6ccccc6)c6ccccc6)cc5)s4)c(=O)n3CC(=O)O)SC2=S)cc(C(C)(C)C)c1,ClC(Cl)Cl,10.1039/B808959K,DSSCDB,5p6
32655,542.0,603.0,,,COc1ccc(/C=C/C2=[O+][B-](F)(F)OC(/C=C/c3ccc(OC)c4ccccc34)=C2c2ccccc2)c2ccccc12,CCOC(C)=O,10.1021/jo400389h,Deep4Chem,PAHs
23530,418.0,451.0,0.930000007,54400.0,CCn1c2ccc(C3=[O+][B-](F)(F)OC(C)=C3)cc2c2cc(C3=[O+][B-](F)(F)OC(C)=C3)ccc21,ClCCl,10.1039/C7TC04751G,ChemFluo,Carbazole
13769,493.0,519.0,0.119999997,26400.0,CCCCCCCCCCCCNc1cccc2[n+]1[B-](F)(F)n1c(c3cccc4cccc1c43)=N2,CC#N,10.1021/ol503379c,Deep4Chem,BODIPY
32681,413.0,513.0,0.01,,COc1ccc(/C=C/c2[nH+]ccc3ccccc23)cc1,ClC(Cl)Cl,10.1002/chem.202000817,ChemFluo,6p6
9925,605.0,669.0,0.200000003,75100.0,CC1=[N+]2C(=C(c3ccc(C=O)cc3)c3cc(-c4cc5n(c4)[B-](F)(F)[N+]4=CC=CC4=C5c4c(C)cc(C)cc4C)c(C)n3[B-]2(F)F)C=C1,CCOC(C)=O,10.1021/acs.joc.8b01429,Deep4Chem,BODIPY
37532,355.0,558.0,0.109999999,,Cc1cc(-c2nc(N(C)C)nc(N(C)C)n2)c(O)c(-c2scc3c2OCCO3)c1,ClCCl,10.1021/jo301059u,PubMed,5p6
21453,330.0799866,459.1499939,0.579999983,20500.0,CCOC(=O)CNc1c(-c2cc(-c3ccc(Cl)cc3)n(C)n2)nc2ccc(Cl)cn12,ClC(Cl)Cl,10.1039/c9nj05426j,ChemFluo,5p6
34082,549.0,573.0,0.02,,COc1ccc(Oc2c(Br)cc3n2[B-](F)(F)N2C(=[Br+])C(Br)=CC2=C3c2ccccc2)cc1,ClCCl,10.1021/jo201754m,PubMed,BODIPY
3334,432.0,565.0,0.119999997,52121.0,CC(=O)OC(CC(=O)Nc1ccc(C(=O)/C=C/c2ccc(N(C)CCO)cc2)cc1)c1ccccc1,CS(C)=O,10.1039/c2cc31662e,ChemFluo,6n6
29223,353.0,464.0,0.439999998,,COCCOc1ccc(OCCOC)c(C=O)c1,N=CO,10.1021/acs.joc.6b01969,Deep4Chem,Benz
33316,493.0,607.0,0.02,,COc1ccc(C2=C3c4ccccc4C(c4ccc(OC)cc4)=C(c4ccc(OC)cc4)N3c3ccccc3C2=C2C=CC(=[O+]C)C=C2)cc1,ClCCl,10.1021/acs.orglett.8b03015,ChemFluo,Cyanine
53887,338.0,401.0,0.159999996,39500.0,c1ccc(-c2cc3ccc4cccc5ccc(c2)c3c45)nc1,Cc1ccccc1,10.1021/acs.joc.9b03421,ChemFluo,PAHs
4747,733.0,755.0,,,CC(C)(C)c1cc(/C=C/C=C/C=C2\N(CCC[SH](=O)(O)O)c3ccc([SH](=O)([O-])O)cc3C2(C)CCCC(=O)[O-])c2ccc(N(CCCS(=O)(=O)[O-])CCCS(=O)(=O)[O-])cc2[o+]1,CCO,Dyomics,ChemFluo,5p6
26751,293.0,358.0,0.560000002,14125.0,CNCCCC1c2ccccc2C=Cc2ccccc21,CC#N,10.1021/jp0710739,Deep4Chem,6n6
33765,397.0,477.0,0.059999999,37575.0,COc1ccc(N(c2ccc(C=C(c3ccccc3)c3ccccc3)cc2)c2ccc(C=C(c3ccccc3)c3ccccc3)cc2)cc1,Cc1ccccc1,10.1021/jp3099297,Deep4Chem,Triphenylamine
13802,606.0,697.0,0.067000002,34900.0,CCCCCCCCCCCCOc1cc2c3c(ccc4c5c(N6CCOCC6)cc6c7c(ccc(c1c34)c75)C(=O)N(C1CCCCC1)C6=O)C(=O)N(C1CCCCC1)C2=O,ClC(Cl)Cl,10.1021/jo062150j,Deep4Chem,Naphthalimide
16693,399.0,532.0,0.720000029,,CCCCCCn1cc(C(=O)c2ccc3c(c2)C(C)(C)c2cc(N(C)C)ccc2-3)nn1,ClC(Cl)Cl,10.1002/chem.201600581,ChemFluo,6n6
31793,574.0,627.0,0.289999992,,COc1ccc(-c2c(Br)cc3n2[B-](F)(F)n2c(cc(Br)c2=C2C=CC(=[O+]C)C=C2)=C3c2c(C)cc(C)cc2C)cc1,CC#N,10.1021/acs.joc.6b00858,PubMed,BODIPY
16908,395.0,522.0,0.289999992,49000.0,CCCCN(CCCC)c1cc(OC)c(/C=C/c2ccnc(-c3cc(C)ccn3)c2)cc1OC,ClCCl,10.1021/acs.joc.5b02345,ChemFluo,6n6
25717,662.0,682.0,0.029999999,65970.0,CN(C)c1ccc2nc3ccc(N(C)C)cc3[s+]c2c1,OCC(O)CO,10.1016/j.dyepig.2015.03.004,Deep4Chem,Acridines
20594,680.0,700.0,,,CCN1CCCc2cc3nc4cc5c(cc4[o+]c3cc21)N(CCCC(=O)O)C(C)(C)C=C5CS(=O)(=O)[O-],O,Fluorophores,ChemFluo,Acridines
30498,405.0,560.0,0.280000001,,COc1cc(N2CCCC2)c(OC)cc1/C=C/c1ccnc(-c2cc(C)ccn2)c1,CC#N,10.1021/acs.joc.5b02345,ChemFluo,6n6
54017,354.0,454.0,,,c1ccc(-c2nc(-c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)cn3)oc2-c2ccccc2)cc1,C1COCCO1,10.1016/j.tet.2017.02.049,Deep4Chem,Triphenylamine
47847,625.0,641.0,,,O=C(CCCCCN=C(O)COc1ccc(/C=C/c2ccc3n2[B-](F)(F)[N+]2=C(C4=S=CC=C4)C=CC2=C3)cc1)N1C(=O)CCC1=O,CO,Fluorophores,ChemFluo,BODIPY
29361,506.0,517.0,0.046999998,,CO[B-]1(OC)n2c(C)cc(C)c2C(c2ccccc2OCc2ccccc2[N+](=O)[O-])=C2C(C)=CC(C)=[N+]21,ClC(Cl)Cl,10.1021/ja212125w,PubMed,BODIPY
52074,333.0,373.0,,,OC(=N/N=C/c1ccccc1O)c1ccccc1,CC#N,10.1016/j.optmat.2018.01.031,Deep4Chem,6n6
34901,343.0,411.0,0.310000002,,COc1ccc2nn(C)c(-c3ccc(C)o3)c2c1,ClCCl,10.1021/jacs.5b09241,ChemFluo,5p6
35852,314.0,455.0,0.003,3900.0,CSc1ccc2c(c1)N(CCCN(C)C)c1ccccc1S2,CO,10.1021/jp044530j,Deep4Chem,Acridines
41081,275.0,422.0,0.275000006,,Cc1ccc(N2C(c3ccccc3N(C)C)=NC(c3ccccc3)C2c2ccccc2)cc1,Cc1ccccc1,10.1039/c2jm33891b,Deep4Chem,5n6
13785,393.0,471.0,,,CCCCCCCCCCCCOc1cc(C#Cc2ccc(N(c3ccccc3)c3ccccc3)cc2)c(OCCCCCCCCCCCC)cc1C#Cc1ccc(C(=O)O)cc1,C1CCOC1,10.1021/jp8108573,DSSCDB,Triphenylamine
13907,498.0,526.0,0.209999993,,CCCCCCCCCCCCSC1=C2C=CC=[N+]2[B-](F)(F)n2cccc21,CCCCCC,10.1139/CJC-2015-0303,PubMed,BODIPY
11411,384.0,498.0,0.800000012,13300.0,CCC1=C(C)C2=Cc3cc4c(cc3B(O)N2C1=O)OCO4,CS(C)=O,10.1021/acs.joc.6b01998,Deep4Chem,5p6
13780,442.0,474.0,0.589999974,,CCCCCCCCCCCCOc1cc(/C=C/c2ccc3c(c2)C(CC)(CC)c2cc(N4c5ccccc5Sc5ccccc54)ccc2-3)c(OCCCCCCCCCCCC)cc1/C=C/c1ccc2c(c1)C(CC)(CC)c1cc(N3c4ccccc4Sc4ccccc43)ccc1-2,C1CCOC1,10.1016/j.jlumin.2018.09.001,Deep4Chem,Triphenylamine
24164,456.0,605.0,,,CN(C)c1ccc(-c2cc3ccc([N+](=O)[O-])cc3c(=O)o2)cc1,CN(C)C=O,10.1016/j.dyepig.2019.107917,Deep4Chem,6p6
39286,365.0,465.0,,,Cc1cc(N2c3ccccc3[Si](c3ccccc3)(c3ccccc3)c3ccccc32)c(C)cc1-c1nc(-c2ccccc2)nc(-c2ccccc2)n1,Cc1ccccc1,acsami.8b20009,Deep4Chem,Triphenylamine
54634,492.0,541.0,,,c1ccc(N(c2ccccc2)c2ccc3c4cccc5c(N(c6ccccc6)c6ccccc6)ccc(c6cccc2c63)c54)cc1,Cc1ccccc1,10.1021/acs.joc.9b01849,Deep4Chem,Triphenylamine
7782,330.0,354.0,0.109999999,,CC1(C)c2ccccc2-c2sc3ccccc3c21,ClCCl,10.1021/acs.orglett.7b02337,Deep4Chem,5p6
35162,670.0,721.0,0.52,87096.4,COc1cccc(C2=c3c(c4ccc(C(C)(C)C)cc4c4cc(C(C)(C)C)ccc34)=[N+]3C2=C(c2ccccc2)c2c(-c4cccc(OC)c4)c4c5ccc(C(C)(C)C)cc5c5cc(C(C)(C)C)ccc5c4n2[B-]3(F)F)c1,CC#N,10.1021/acs.joc.9b01425,"Deep4Chem,PubMed",BODIPY
19053,344.0,432.0,,32100.0,CCN(CC)c1ccc(/C=N/CC/N=C/c2ccc(N(CC)CC)cc2O)c(O)c1,ClCCl,10.1021/jp403750q,Deep4Chem,6n6
54265,415.0,458.0,0.970000029,22909.0,c1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1,CN(C)C=O,10.1016/j.jlumin.2011.05.048,Deep4Chem,5p6
40732,570.0,605.0,0.230000004,,Cc1ccc(C2=C3C=CC(c4ccc[nH]4)=[N+]3[B-](F)(F)n3cccc32)cc1,CC#N,10.1039/c2ob06689k,PubMed,BODIPY
51346,332.0,453.0,0.300000012,6300.0,O=c1c(CCc2ccccc2)coc2cc(O)ccc12,O,10.1039/c4cc06762b,ChemFluo,6p6
29214,350.0,441.0,0.129999995,,COCCOc1ccc(OCCOC)c(C=O)c1,CC(C)(C)O,10.1021/acs.joc.6b01969,Deep4Chem,Benz
47397,380.0,480.0,0.800000012,,Nc1ccc2c(c1)C(=O)N(C13C[C@H]4C[C@@H](C1)C[C@@H](C3)C4)C2=O,CS(C)=O,10.1016/j.snb.2019.01.102,Deep4Chem,5p6
10278,356.5,440.5,0.94,,CCC(=O)c1ccc2cc(N(C)C)ccc2c1,ClCCl,"10.1002/chem.201301020,10.1016/j.jphotochem.2012.04.011",Deep4Chem,PAHs
36626,514.0,529.0,0.330000013,,C[O+]=C1C=CC(=C2c3ccc(Oc4cccnc4)n3[B-](F)(F)n3c(Oc4cccnc4)ccc32)C=C1,C1CCOC1,10.1002/ejoc.200901460,PubMed,BODIPY
